Date,ALTR.LS,BCP.LS,BFCPY.LS,BFNI1.LS,BGNVA.LS,BMENY.LS,BMENZ.LS,BOTEZ.LS,BSLBN.LS,BSLSM.LS,BTGNV.LS,CDU.LS,COR.LS,CTT.LS,EDP.LS,EDPR.LS,EGL.LS,FCP.LS,GALP.LS,GLINT.LS,IBS.LS,IPR.LS,JMT.LS,MAR.LS,MCP.LS,MLFMV.LS,MLRZE.LS,MRL.LS,NBA.LS,NOS.LS,NVG.LS,OTEP.LS,OTEV.LS,OTEW.LS,OTEY.LS,OTRVG.LS,PHR.LS,PSI20.LS,PTFCPCOM0018.LS,PTFCPZOM0011.LS,PTGNVKOM0008.LS,PTMENWOM0015.LS,PTOTE3OE0025.LS,PTSCPAOM0007.LS,PTSINCOM0001.LS,PTSLBOOM0006.LS,PTVAACOM0009.LS,PTVAIAOM0003.LS,RAM.LS,RENE.LS,SCP.LS,SEM.LS,SLBEN.LS,SNC.LS,SON.LS,TDSA.LS,VAF.LS
2023-02-28,3.534433364868164,0.2165745943784713,,,,,,,,,,22.339746475219727,9.29539394378662,3.481152296066284,4.356680870056152,18.09952735900879,1.714280605316162,1.0099999904632568,11.693073272705078,0.2013977766036987,5.821145534515381,0.1829999983310699,18.34833335876465,1.1549999713897705,1.1105328798294067,1.5199999809265137,0.8500000238418579,7.926037311553955,3.754317283630371,3.193953037261963,2.779266595840454,,,,,,0.0593000017106533,6057.2001953125,,,,,,,,,,,5.551574230194092,2.240399122238159,0.7760000228881836,12.81908130645752,3.900000095367432,2.5238945484161377,0.9252963066101074,0.0883999988436698,0.8100000023841858
2023-03-31,3.6167356967926025,0.1936074197292328,,,,,,,,,,22.339746475219727,9.51422119140625,3.3558309078216557,4.57560920715332,19.666105270385746,1.4635900259017944,1.1299999952316284,10.580410957336426,0.1926413476467132,6.04012393951416,0.1714999973773956,20.426929473876957,1.1399999856948853,0.9636855721473694,2.140000104904175,0.7749999761581421,7.3338623046875,3.8505818843841553,3.2199201583862305,2.752542734146118,,,,,,0.0542000010609626,6046.60986328125,,,,,,,,,,,6.12474536895752,2.376847982406616,0.800000011920929,12.229081153869627,3.75,2.41833233833313,0.8967432975769043,0.0825999975204467,0.8100000023841858
2023-04-28,3.5740599632263184,0.2211300432682037,,,,,,,,,,22.339746475219727,9.742562294006348,3.476510763168335,4.73433256149292,18.79889297485352,1.8267226219177248,1.059999942779541,11.116512298583984,0.2189106196165084,6.149611949920654,0.1720000058412552,21.636293411254883,1.190000057220459,1.0554651021957395,1.5,0.800000011920929,7.233648300170898,3.77036190032959,3.2503116130828857,2.78093695640564,,,,,,0.0511999987065792,6212.330078125,,,,,,,,,,,6.108368873596191,2.319627523422241,0.7850000262260437,12.26483917236328,3.829999923706055,2.408735752105713,0.9226195216178894,0.0820000022649765,0.800000011920929
2023-05-31,3.939133882522583,0.1951259076595306,,,,,,,,,,22.26000022888184,9.543427467346191,3.1290957927703857,4.319604873657227,17.799537658691406,1.7810862064361572,1.100000023841858,10.009918212890623,0.2294183224439621,6.423333168029785,0.158500000834465,21.854293823242188,1.100000023841858,1.0554651021957395,1.690000057220459,0.7599999904632568,7.188563346862793,3.8586039543151855,2.8118293285369877,2.800920248031616,,,,,,0.0432000011205673,5729.39990234375,,,,,,,,,,,6.112438201904297,2.2839434146881104,0.7350000143051147,12.29201889038086,3.799999952316284,2.476844072341919,0.8508810997009277,0.0777999982237815,0.7649999856948853
2023-06-30,3.973503828048706,0.2084127068519592,,,,,,,,,,25.61666679382324,9.378551483154297,3.350198984146118,4.2381744384765625,17.526508331298828,2.175483226776123,1.090000033378601,10.843403816223145,0.252258688211441,6.264099597930908,0.1605000048875808,24.42880249023437,1.315000057220459,1.0554651021957395,2.200000047683716,0.699999988079071,7.376499652862549,3.587472438812256,2.653714656829834,2.82457971572876,,,,,,0.0395999997854232,5920.31005859375,,,,,,,,,,,6.057205677032471,2.2748255729675293,0.7699999809265137,12.483782768249512,3.630000114440918,2.369999885559082,0.8489965796470642,0.0828000009059906,0.7599999904632568
2023-07-31,4.078521728515625,0.2356506139039993,,,,,,,,,,24.55666732788086,9.989563941955566,3.4511375427246094,4.024182796478272,16.640363693237305,2.4225873947143555,1.1699999570846558,12.23928928375244,0.2653387784957886,6.469174385070801,0.1634999960660934,23.964229583740234,1.2649999856948853,1.046287178993225,1.5,0.7450000047683716,8.03427791595459,3.488245248794556,2.8167195320129395,2.901017904281616,,,,,,0.0513999983668327,6135.31005859375,,,,,,,,,,,5.909917831420898,2.265708446502685,0.8399999737739563,12.656368255615234,3.549999952316284,2.3894262313842773,0.9314462542533876,0.0828000009059906,0.7900000214576721
2023-08-31,4.342021465301514,0.2442870289087295,,,,,,,,,,24.380001068115234,9.81498908996582,3.2540671825408936,3.982520341873169,16.19489860534668,2.781130075454712,1.2300000190734863,12.851253509521484,0.2858931720256805,6.320029258728027,0.1620000004768371,22.74472427368164,1.3200000524520874,1.0371092557907104,1.5,0.699999988079071,7.799356937408447,3.698944568634033,2.8297595977783203,3.070274591445923,,,,,,0.0452000014483928,6173.990234375,,,,,,,,,,,6.001972675323486,2.2976198196411133,0.8399999737739563,12.84813117980957,3.450000047683716,2.525409698486328,0.9163697361946106,0.0820000022649765,0.7599999904632568
2023-09-29,4.091887474060059,0.247134193778038,,,,,,,,,,22.96666717529297,9.436742782592772,3.340585708618164,3.7268667221069336,14.863285064697266,3.3189444541931152,1.25,14.201622009277344,0.3531621396541595,6.431888103485107,0.1609999984502792,20.576717376708984,1.2450000047683716,1.0371092557907104,1.5,0.6700000166893005,7.517451763153076,3.745766878128052,2.8379099369049072,3.2468106746673584,,,,,,0.0417999997735023,6090.330078125,,,,,,,,,,,5.762630462646484,2.206444263458252,0.8799999952316284,13.039895057678224,3.369999885559082,2.535122871398926,0.8668999075889587,0.0769999995827674,0.7749999761581421
2023-10-31,4.3611159324646,0.2748466432094574,,,,,,,,,,16.88148307800293,8.893620491027832,3.46555757522583,3.7590601444244394,14.551937103271484,2.9749372005462646,1.1200000047683716,14.373579025268556,0.3456878364086151,6.245456218719482,0.1570000052452087,21.080005645751957,1.2999999523162842,0.9177957773208618,1.5,0.6499999761581421,7.423484325408935,4.1203436851501465,2.815089225769043,3.421526908874512,,,,,,0.0430000014603138,6257.06005859375,,,,,,,,,,,5.891507148742676,2.2429144382476807,0.8849999904632568,12.809779167175291,3.049999952316284,2.7488112449646,0.8753804564476013,0.0692000016570091,0.7350000143051147
2023-11-30,4.54442024230957,0.2924990653991699,,,,,,,,,,24.929630279541016,8.777237892150879,3.422297954559326,4.153903484344482,16.04640769958496,3.5805838108062744,1.1100000143051147,13.812190055847168,0.3718479871749878,6.282742500305176,0.152999997138977,21.97043800354004,1.2699999809265137,0.9636855721473694,1.5,0.5899999737739563,8.891871452331543,4.135951042175293,2.775968074798584,3.430626630783081,,,,,,0.0412000007927417,6474.580078125,,,,,,,,,,,5.928328990936279,2.220120668411255,0.8999999761581421,13.001543045043944,3.059999942779541,2.671106576919556,0.8749092817306519,0.0707999989390373,0.7699999809265137
2023-12-29,4.391666412353516,0.2604209780693054,,,,,,,,,,21.592592239379883,8.95096206665039,3.3550057411193848,4.312976837158203,17.74684715270996,3.837378263473511,1.1699999570846558,13.493563652038574,0.328870564699173,6.226813316345215,0.1410000026226043,22.299510955810547,1.5299999713897705,1.0187532901763916,1.2999999523162842,0.5400000214576721,9.71857452392578,4.182773113250732,2.608073472976685,3.2286109924316406,,,,,,0.0375999994575977,6396.47998046875,,,,,,,,,,,5.873095989227295,2.1782805919647217,0.9850000143051147,12.84813117980957,2.880000114440918,2.7196719646453857,0.8522945046424866,0.0649999976158142,0.7900000214576721
2024-01-31,4.315289974212647,0.2563400268554687,,,,,,,,,,22.96666717529297,9.254549980163574,3.537656545639038,3.9219212532043457,14.417817115783691,5.164956092834473,1.1299999952316284,14.783242225646973,0.328870564699173,6.226813316345215,0.1500000059604644,20.402502059936523,1.600000023841858,1.0492777824401855,1.2999999523162842,0.6000000238418579,9.228321075439451,4.135951042175293,2.6732752323150635,3.476125717163086,,,,,,0.05180000141263,6322.759765625,,,,,,,,,,,6.167671203613281,2.131435871124268,0.959999978542328,13.711066246032717,2.950000047683716,2.671106576919556,0.8447562456130981,0.1185000017285347,0.9900000095367432
2024-02-29,4.305742740631104,0.2533979415893554,,,,,,,,,,23.948148727416992,9.244756698608398,3.4943971633911133,3.4835216999053955,12.065940856933594,5.504117965698242,1.1399999856948853,14.737722396850586,0.3307391703128814,6.152240753173828,0.1509999930858612,21.40907859802246,1.600000023841858,1.0015833377838137,1.399999976158142,0.699999988079071,8.459294319152832,5.228466033935547,2.621114015579224,3.4197068214416504,,,,,,0.0483999997377395,6157.9599609375,,,,,,,,,,,6.112438201904297,2.051799774169922,0.9800000190734864,13.250834465026855,2.799999952316284,2.6225409507751465,0.8014112710952759,0.1045000031590461,0.9399999976158142
2024-03-28,4.993134021759033,0.296674907207489,,,,,,,,,,27.088890075683597,9.626690864562988,3.970250368118286,3.418188095092773,12.018041610717772,4.665903091430664,1.149999976158142,15.491299629211426,0.3512935638427734,6.30138635635376,0.147499993443489,17.789278030395508,1.6150000095367432,1.2782111167907717,1.399999976158142,0.6949999928474426,9.612833976745604,5.072392463684082,2.955273151397705,3.6854214668273926,,,,,,0.0487999990582466,6280.5,,,,,,,,,,,6.241315364837647,2.061168670654297,0.949999988079071,14.286355018615724,2.6600000858306885,2.525409698486328,0.8292086124420166,0.1099999994039535,0.9100000262260436
2024-04-30,4.940625190734863,0.3118597865104675,,,,,,,,,,26.69629669189453,9.381861686706545,4.239419460296631,3.338651418685913,12.329389572143556,3.945910215377808,1.350000023841858,20.432531356811523,0.3793223202228546,6.543746948242188,0.1424999982118606,18.728103637695312,1.5950000286102295,1.2019000053405762,1.2999999523162842,0.6899999976158142,10.093475341796877,5.072392463684082,2.925054788589477,3.7782392501831055,,,,,,0.0483999997377395,6615.56005859375,,,,,,,,,,,6.535890579223633,2.1220669746398926,1.0199999809265137,15.24517059326172,2.869999885559082,2.4671311378479004,0.8857455253601074,0.1084999963641166,0.9700000286102296
2024-05-31,5.034999847412109,0.3527641296386719,,,,,,,,,,28.0,9.579999923706056,4.380000114440918,3.7309999465942383,14.556336402893066,4.007999897003174,1.2999999523162842,19.53734588623047,0.4054824709892273,6.8979668617248535,0.1299999952316284,20.57999992370605,1.7549999952316284,1.1446666717529297,1.5,0.6399999856948853,10.679669380187988,5.813742160797119,2.9927642345428467,3.6526618003845215,,,,,,0.0472000017762184,6870.81005859375,,,,,,,,,,,6.539999961853027,2.231825828552246,0.9449999928474426,14.919174194335938,3.069999933242798,2.440000057220459,0.9480000138282776,0.1024999991059303,1.0399999618530271
2024-06-28,5.385000228881836,0.3366000056266784,,,,,,,,,,28.0,9.010000228881836,4.190000057220459,3.499000072479248,12.90490436553955,3.441999912261963,1.149999976158142,19.94700813293457,0.492000013589859,6.820000171661377,0.12950000166893,18.25,1.5800000429153442,1.2400555610656738,1.2000000476837158,0.6600000262260437,10.21789836883545,5.5,2.983736515045166,3.7359695434570312,,,,,,0.0441999994218349,6480.06005859375,,,,,,,,,,,6.460000038146973,2.226963520050049,0.8999999761581421,14.380000114440918,3.299999952316284,2.559999942779541,0.875,0.1019999980926513,1.1399999856948853
2024-07-31,5.025000095367432,0.3898000121116638,,,,,,,,,,28.0,9.100000381469728,4.179999828338623,3.799999952316284,14.180561065673828,3.625999927520752,1.149999976158142,19.678956985473636,0.4959999918937683,6.980000019073486,0.1344999969005584,16.149999618530273,1.590000033378601,1.1446666717529297,1.100000023841858,0.6399999856948853,10.512645721435549,5.849999904632568,3.209434986114502,3.605220317840576,,,,,,0.0476000010967254,6708.39013671875,,,,,,,,,,,6.699999809265137,2.280449628829956,0.8999999761581421,14.960000038146973,3.2100000381469727,2.619999885559082,0.9419999718666076,0.100500002503395,1.1100000143051147
2024-08-30,4.915999889373779,0.4158999919891357,,,,,,,,,,28.0,8.979999542236328,4.465000152587891,3.796000003814697,14.30911636352539,3.068000078201294,1.2000000476837158,19.25880241394043,0.4900000095367431,7.199999809265137,0.1309999972581863,16.739999771118164,1.6200000047683716,1.2400555610656738,1.100000023841858,0.6549999713897705,11.003890991210938,5.849999904632568,3.250060796737671,3.547536849975586,,,,,,0.0456000007688999,6760.14990234375,,,,,,,,,,,6.840000152587891,2.299899101257324,0.8999999761581421,14.4399995803833,3.4100000858306885,2.539999961853028,0.9480000138282776,0.096000000834465,1.0700000524520874
2024-09-30,5.019999980926514,0.4054000079631805,,,,,,,,,,28.0,8.850000381469727,4.389999866485596,4.102000236511231,15.53532886505127,2.565999984741211,1.2000000476837158,17.246688842773438,0.4959999918937683,7.239999771118164,0.1209999993443489,17.639999389648438,1.7799999713897705,1.7170000076293943,2.319999933242798,0.6000000238418579,11.131614685058594,5.800000190734863,3.2997145652771,3.545614004135132,,,,,,0.0441999994218349,6792.8701171875,,,,,,,,,,,6.880000114440918,2.348522663116455,1.0,14.4399995803833,3.259999990463257,2.5199999809265137,0.9490000009536744,0.0944000035524368,1.0700000524520874
2024-10-31,4.973999977111816,0.4634000062942505,,,,,,,,,,20.799999237060547,8.380000114440918,4.275000095367432,3.611999988555908,12.242353439331056,2.559999942779541,1.190000057220459,16.08664321899414,0.4959999918937683,7.360000133514404,0.123999997973442,17.8700008392334,1.7599999904632568,1.7999999523162842,1.5,0.6000000238418579,10.11964988708496,5.900000095367432,3.1778371334075928,3.399482488632202,,,,,,0.0408000014722347,6532.77001953125,,,,,,,,,,,6.980000019073486,2.231825828552246,1.0199999809265137,14.760000228881836,3.200000047683716,2.4800000190734863,0.9089999794960022,0.0879999995231628,1.059999942779541
2024-11-29,4.980000019073486,0.4478000104427337,,,,,,,,,,20.799999237060547,8.319999694824219,4.465000152587891,3.421999931335449,10.956807136535645,2.609999895095825,1.1200000047683716,15.53499984741211,0.4819999933242798,7.5,0.1199999973177909,18.440000534057617,1.6799999475479126,1.7999999523162842,1.2599999904632568,0.5899999737739563,9.399999618530272,5.800000190734863,3.1236696243286133,3.297574996948242,,,,,,0.0416000001132488,6418.33984375,,,,,,,,,,,7.239999771118164,2.3922839164733887,0.9850000143051147,13.779999732971191,3.3399999141693115,2.400000095367432,0.9430000185966492,0.0887999981641769,1.0299999713897705
2024-12-31,5.329999923706055,0.4647000133991241,,,,,,,,,,21.0,8.050000190734863,5.400000095367432,3.0910000801086426,9.928370475769045,2.9140000343322754,1.100000023841858,15.949999809265137,0.4880000054836273,7.480000019073486,0.1099999994039535,18.450000762939453,1.7450000047683716,1.75,1.2000000476837158,0.550000011920929,10.170000076293944,5.900000095367432,3.0063061714172363,3.451397657394409,,,,,,0.046399999409914,6377.259765625,,,,,,,,,,,6.920000076293945,2.2799999713897705,0.9100000262260436,14.18000030517578,3.25,2.259999990463257,0.9139999747276306,0.0790000036358833,1.0199999809265137
2025-01-31,5.760000228881836,0.5054000020027161,,,,,,,,,,24.600000381469727,8.449999809265137,5.889999866485596,3.0360000133514404,8.934544563293457,2.885999917984009,1.1100000143051147,16.209999084472656,0.5,8.5,0.1070000007748603,19.049999237060547,1.75,2.0,1.2000000476837158,0.6650000214576721,10.4399995803833,5.949999809265137,3.064987897872925,3.5299999713897705,,,,,,0.0498000010848045,6524.2900390625,,,,,,,,,,,7.039999961853027,2.375,0.9700000286102296,15.020000457763672,3.200000047683716,2.200000047683716,0.9010000228881836,0.0872000008821487,1.0299999713897705
2025-02-28,6.054999828338623,0.5365999937057495,,,,,,,,,,24.600000381469727,8.199999809265137,6.960000038146973,3.109999895095825,8.489547729492188,2.990000009536743,1.0399999618530271,15.895000457763672,0.4979999959468841,8.539999961853027,0.1059999987483024,20.76000022888184,1.7899999618530271,2.0,1.2000000476837158,0.7450000047683716,10.210000038146973,7.300000190734863,3.854933261871338,3.257999897003174,,,,,,0.0522000007331371,6800.10009765625,,,,,,,,,,,7.139999866485596,2.444999933242798,0.9700000286102296,15.039999961853027,3.130000114440918,2.539999961853028,1.0140000581741333,0.1049999967217445,1.0099999904632568
2025-03-31,5.96999979019165,0.557200014591217,,,,,,,,,,22.600000381469727,8.0,7.480000019073486,3.111999988555908,7.624276638031006,3.400000095367432,1.0,16.229999542236328,0.5249999761581421,8.739999771118164,0.1019999980926513,19.600000381469727,1.8799999952316284,1.950000047683716,1.1399999856948853,0.7900000214576721,10.43000030517578,7.199999809265137,3.9768106937408447,3.2739999294281006,,,,,,0.0529999993741512,6865.6201171875,,,,,,,,,,,7.380000114440918,2.744999885559082,0.959999978542328,15.279999732971191,3.299999952316284,2.4200000762939453,1.062000036239624,0.1599999964237213,1.0099999904632568
